transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000178,CUST_0058,Electric Toothbrush,2025-02-20,15:13,Fitness Enthusiast,new,Online,Debit Card
TXN_000179,CUST_0103,Nike Hoodie;Hair Dryer;Protein Powder;Adidas Ultraboost,2025-03-21,13:33,Fashion Conscious,regular,Store B,Debit Card
TXN_000180,CUST_0141,Dell XPS 13;Wireless Charger;Sony WH-1000XM5;Nintendo Switch;AirPods Pro,2025-02-06,12:26,Tech Enthusiast,new,Store A,Debit Card
TXN_000181,CUST_0142,Shampoo;Converse All Stars,2025-06-15,10:18,Fashion Conscious,regular,Store A,Credit Card
TXN_000182,CUST_0066,Orange Juice;Chicken Breast;Bread;Solar Lights;Plant Fertilizer;Lawn Mower;Cereal,2025-03-29,16:17,Home Cook,regular,Online,Mobile Payment
TXN_000183,CUST_0037,Garden Tools Set;Garden Hose;Vegetables;Yogurt;Food Processor;Air Fryer;Instant Pot,2025-07-02,11:57,Home Cook,new,Online,Debit Card
TXN_000184,CUST_0238,BBQ Grill;Nuts Mix;Lawn Mower;Rice;Coffee Maker;Stand Mixer,2025-04-21,11:54,Home Cook,regular,Online,Mobile Payment
TXN_000185,CUST_0111,Calvin Klein Underwear;Gap Jeans,2025-06-12,14:45,Fashion Conscious,new,Online,Credit Card
TXN_000186,CUST_0169,Shampoo;Snowboard;Supplement Pills;Tennis Racket;Face Cream,2025-03-12,17:15,Fitness Enthusiast,vip,Store B,Mobile Payment
TXN_000187,CUST_0033,Vitamins,2025-04-27,21:04,Fitness Enthusiast,new,Store C,Mobile Payment
TXN_000188,CUST_0037,Toaster;Plant Fertilizer;Lawn Mower;Electric Kettle;Coffee Maker;Patio Umbrella;Cheese;Garden Hose;Yogurt;Cereal;Microwave,2025-04-03,07:17,Home Cook,new,Online,Mobile Payment
TXN_000189,CUST_0265,Nuts Mix,2025-05-15,20:33,Book Lover,new,Online,Debit Card
TXN_000190,CUST_0291,Tommy Hilfiger Jacket;Makeup Kit;Zara Dress;Gap Jeans;Nike Air Max;Vitamins;Yoga Mat;Perfume;Skincare Set,2025-05-25,09:44,Fashion Conscious,regular,Online,Debit Card
TXN_000191,CUST_0033,Basketball;Resistance Bands;Tennis Balls;Bike Helmet,2025-03-13,11:55,Fitness Enthusiast,new,Store C,Credit Card
TXN_000192,CUST_0111,Gap Jeans;Makeup Kit;Resistance Bands;Fitness Tracker,2025-01-25,05:08,Fashion Conscious,new,Store C,Credit Card
TXN_000193,CUST_0016,Food Processor;Vegetables;Tomato Sauce;Quinoa;Rice Cooker;Microwave;Coffee Maker;Milk;Toaster,2025-05-17,14:21,Home Cook,vip,Online,Credit Card
TXN_000194,CUST_0069,Samsung Galaxy S24;Bluetooth Speaker;Graphics Card RTX 4070;Nintendo Switch,2025-02-01,14:46,Tech Enthusiast,vip,Store B,Credit Card
TXN_000195,CUST_0005,Wireless Charger,2025-05-13,15:28,Tech Enthusiast,regular,Store A,Credit Card
TXN_000196,CUST_0050,Stand Mixer;Instant Pot;Air Fryer;Butter;Fruits;Quinoa;Yogurt;BBQ Grill;Milk;Chicken Breast,2025-03-23,17:51,Home Cook,regular,Store A,Credit Card
TXN_000197,CUST_0069,Gaming Mouse,2025-06-22,13:12,Tech Enthusiast,vip,Store C,Debit Card
TXN_000198,CUST_0206,Skincare Set;Hiking Boots;Soccer Ball,2025-07-03,19:38,Fitness Enthusiast,vip,Store B,Debit Card
TXN_000199,CUST_0125,Biography;Rice,2025-01-31,10:25,Book Lover,new,Online,Credit Card
TXN_000200,CUST_0177,Dumbbells;Surfboard,2025-04-27,11:29,Fitness Enthusiast,regular,Store C,Cash
TXN_000201,CUST_0009,Fruits;Vegetables;Self-Help Book,2025-05-23,16:31,Book Lover,vip,Online,Credit Card
TXN_000202,CUST_0073,Art Book;Quinoa,2025-03-27,19:34,Book Lover,new,Online,Mobile Payment
TXN_000203,CUST_0037,Rice Cooker;Patio Umbrella;Protein Bars;Food Processor;Olive Oil;Milk;Cheese;Vacuum Cleaner,2025-07-13,14:50,Home Cook,new,Store C,Mobile Payment
TXN_000204,CUST_0114,Zara Dress;Gap Jeans;Body Wash;Vans Old Skool,2025-01-29,23:37,Fashion Conscious,new,Store C,Debit Card
TXN_000205,CUST_0121,Air Fryer;Chicken Breast;Yogurt;Patio Umbrella;Stand Mixer;Orange Juice;Cereal;Food Processor;Rice,2025-03-29,23:02,Home Cook,vip,Online,Cash
TXN_000206,CUST_0124,Honey;Organic Coffee;Lawn Mower;Solar Lights;Green Tea;Rice Cooker;Milk;Coffee Maker;Outdoor Furniture;Toaster;Olive Oil;Patio Umbrella,2025-04-23,10:43,Home Cook,regular,Store B,Cash
TXN_000207,CUST_0050,Patio Umbrella;Stand Mixer;Rice;Green Tea;Plant Fertilizer;Salmon;Yogurt;Dark Chocolate;Organic Coffee;Quinoa,2025-02-04,05:14,Home Cook,regular,Store B,Cash
TXN_000208,CUST_0247,Snowboard;Golf Clubs,2025-05-27,14:53,Fitness Enthusiast,new,Online,Credit Card
TXN_000209,CUST_0003,Art Book;Magazine;The Da Vinci Code;Cookbook,2025-07-12,18:04,General Shopper,regular,Online,Mobile Payment
TXN_000210,CUST_0048,Green Tea;Olive Oil;Organic Coffee;Tomato Sauce,2025-01-30,20:59,Book Lover,new,Store C,Credit Card
TXN_000211,CUST_0008,Dark Chocolate,2025-03-12,16:01,Book Lover,regular,Online,Credit Card
TXN_000212,CUST_0151,Food Processor;Patio Umbrella;Microwave;Cereal;Olive Oil;Pasta;Vegetables;Solar Lights;Makeup Kit,2025-04-03,14:11,Home Cook,new,Store B,Cash
TXN_000213,CUST_0125,Dark Chocolate;Game of Thrones;1984;Salmon;Tomato Sauce,2025-05-19,16:14,Book Lover,new,Online,Mobile Payment
TXN_000214,CUST_0216,Zara Dress;Dumbbells;Toothpaste;Makeup Kit,2025-04-02,17:40,Fashion Conscious,regular,Store C,Debit Card
TXN_000215,CUST_0174,Sony WH-1000XM5;iPad,2025-05-06,18:43,Tech Enthusiast,new,Store B,Debit Card
TXN_000216,CUST_0270,Hair Dryer;Zara Dress;Uniqlo Sweater;Sunscreen;Champion Hoodie,2025-04-02,17:04,Fashion Conscious,regular,Online,Debit Card
TXN_000217,CUST_0131,Face Cream;Running Shoes,2025-06-10,12:39,Fitness Enthusiast,vip,Online,Cash
TXN_000218,CUST_0226,Sunscreen;Perfume;Backpack,2025-04-30,16:17,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000219,CUST_0005,"Wireless Charger;Smart TV 55"";Gaming Mouse;PlayStation 5;Samsung Watch;Graphics Card RTX 4070",2025-03-07,15:55,Tech Enthusiast,regular,Store B,Credit Card
TXN_000220,CUST_0089,Honey;Peanut Butter;Milk;Yogurt;Green Tea,2025-04-10,18:46,Home Cook,regular,Store A,Credit Card
TXN_000221,CUST_0065,Camping Tent;Backpack;Snowboard;Mountain Bike;Golf Clubs,2025-04-13,13:58,General Shopper,new,Online,Cash
TXN_000222,CUST_0136,Apple Watch;Samsung Galaxy S24;Wireless Charger;iPhone 15;4K Monitor;iPad,2025-06-16,15:09,Tech Enthusiast,regular,Store A,Credit Card
TXN_000223,CUST_0225,Olive Oil;The Great Gatsby;Cheese,2025-05-22,12:34,Book Lover,vip,Store B,Cash
TXN_000224,CUST_0075,Eggs;Nuts Mix;To Kill a Mockingbird,2025-05-08,17:09,Book Lover,vip,Store A,Mobile Payment
TXN_000225,CUST_0007,Garden Tools Set;Tomato Sauce;Garden Hose;Food Processor;Toaster;Vegetables;Organic Coffee;Microwave;Coffee Maker;BBQ Grill,2025-02-08,03:44,Home Cook,vip,Store A,Mobile Payment
TXN_000226,CUST_0087,"Smart TV 55""",2025-04-25,17:49,Tech Enthusiast,regular,Store B,Credit Card
TXN_000227,CUST_0044,Rice;Bread;Protein Bars;Eggs,2025-07-19,14:40,Home Cook,new,Store A,Credit Card
TXN_000228,CUST_0026,Honey;Microwave;Tomato Sauce;Garden Tools Set,2025-03-23,18:59,Home Cook,regular,Online,Debit Card
TXN_000229,CUST_0141,Graphics Card RTX 4070;Power Bank;Dell XPS 13,2025-03-08,12:08,Tech Enthusiast,new,Online,Debit Card
TXN_000230,CUST_0231,Face Cream;Soccer Ball;Skincare Set;Camping Tent,2025-01-31,11:53,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000231,CUST_0292,Stand Mixer;Vegetables;Salmon;Microwave;Rice Cooker,2025-05-23,17:49,Home Cook,new,Online,Credit Card
TXN_000232,CUST_0000,Mystery Novel;Quinoa;The Da Vinci Code;Dark Chocolate,2025-07-10,18:42,Book Lover,regular,Online,Credit Card
TXN_000233,CUST_0071,BBQ Grill;Cheese;Coffee Maker;Stand Mixer,2025-06-06,17:16,General Shopper,regular,Online,Debit Card
TXN_000234,CUST_0245,Pasta;Peanut Butter;Cheese;Outdoor Furniture;Air Fryer;Milk;Stand Mixer;Fruits;Vacuum Cleaner,2025-03-15,14:02,Home Cook,vip,Store A,Debit Card
TXN_000235,CUST_0194,Vacuum Cleaner;Garden Tools Set;Patio Umbrella;Dark Chocolate;Stand Mixer;Eggs,2025-07-16,10:38,Home Cook,regular,Store C,Mobile Payment
TXN_000236,CUST_0166,Perfume,2025-04-28,18:19,Fitness Enthusiast,regular,Online,Credit Card
TXN_000237,CUST_0115,Perfume;Fitness Tracker;Yoga Mat;Protein Powder;H&M T-Shirt;Moisturizer;Resistance Bands;Under Armour T-Shirt;Skincare Set,2025-05-15,19:02,Fashion Conscious,vip,Store B,Credit Card
TXN_000238,CUST_0185,Eggs;Yogurt;Food Processor;Rice Cooker;Milk;Toaster;Green Tea;Cheese;Olive Oil;Pasta;Instant Pot;Air Fryer;Garden Hose;Microwave;Honey,2025-06-03,08:22,Home Cook,new,Store B,Debit Card
TXN_000239,CUST_0225,Biography;Romance Novel;Twilight,2025-05-14,18:58,Book Lover,vip,Store B,Credit Card
TXN_000240,CUST_0113,Fruits;BBQ Grill;Chicken Breast;Electric Kettle,2025-03-19,16:17,Home Cook,regular,Online,Credit Card
TXN_000241,CUST_0137,iPad Mini;Eggs,2025-03-20,12:00,Tech Enthusiast,regular,Store B,Debit Card
TXN_000242,CUST_0088,Hiking Boots;Fishing Rod,2025-04-23,12:05,Fitness Enthusiast,regular,Store A,Mobile Payment
TXN_000243,CUST_0015,Vegetables;Butter;Bread;Self-Help Book;The Da Vinci Code,2025-03-30,18:33,Book Lover,new,Store A,Debit Card
TXN_000244,CUST_0257,Instant Pot;Rice Cooker;Protein Bars;Food Processor;Vacuum Cleaner,2025-04-12,17:42,Home Cook,regular,Store C,Debit Card
TXN_000245,CUST_0013,MacBook Pro,2025-06-23,17:20,Tech Enthusiast,new,Online,Debit Card
TXN_000246,CUST_0072,Orange Juice;Electric Kettle;Food Processor;Stand Mixer;Air Fryer;Solar Lights;Butter;Flower Pots;Cereal;Honey;Fruits;Yogurt;Blender,2025-06-26,17:43,Home Cook,regular,Store B,Debit Card
TXN_000247,CUST_0007,Vacuum Cleaner;Flower Pots;Butter;Orange Juice;Milk;Electric Kettle;Honey;Instant Pot;Solar Lights;Organic Coffee,2025-05-14,00:57,Home Cook,vip,Online,Debit Card
TXN_000248,CUST_0002,Butter;Pasta;Yogurt,2025-07-08,14:14,Book Lover,regular,Store C,Credit Card
TXN_000249,CUST_0224,Olive Oil;Chicken Breast;Honey;Dark Chocolate,2025-03-21,08:58,Home Cook,new,Store B,Debit Card
TXN_000250,CUST_0102,Hair Dryer;Tennis Racket,2025-02-21,23:13,Fitness Enthusiast,regular,Store B,Cash
TXN_000251,CUST_0191,Ray-Ban Sunglasses;Deodorant;Champion Hoodie;Polo Ralph Lauren Shirt;Calvin Klein Underwear;Conditioner,2025-07-17,07:06,Fashion Conscious,regular,Online,Mobile Payment
TXN_000252,CUST_0078,Makeup Kit;Conditioner;Running Shoes;Protein Powder;Deodorant;Dark Chocolate,2025-03-05,15:41,Fitness Enthusiast,regular,Online,Debit Card
TXN_000253,CUST_0259,Hiking Boots,2025-04-28,17:12,Fitness Enthusiast,new,Store C,Cash
TXN_000254,CUST_0083,Milk;Coffee Maker;Cheese;Olive Oil;Stand Mixer;Electric Kettle,2025-06-19,07:21,Home Cook,vip,Store A,Cash
TXN_000255,CUST_0076,Salmon;Bread;Instant Pot;Garden Tools Set;Food Processor;Fruits;Coffee Maker;Tomato Sauce;Flower Pots;Plant Fertilizer;Patio Umbrella,2025-07-09,19:49,Home Cook,regular,Online,Credit Card
TXN_000256,CUST_0110,Sony WH-1000XM5,2025-07-23,19:05,Tech Enthusiast,new,Store B,Credit Card
TXN_000257,CUST_0224,Orange Juice;Solar Lights;Peanut Butter;Eggs;Green Tea;Food Processor;Air Fryer;Cereal;Organic Coffee,2025-05-11,13:48,Home Cook,new,Online,Debit Card
TXN_000258,CUST_0145,Surfboard;Moisturizer;Shampoo;Snowboard;Hair Dryer;Tennis Balls;Golf Balls;Sleeping Bag,2025-04-17,16:31,Fitness Enthusiast,vip,Store C,Credit Card
TXN_000259,CUST_0270,Gap Jeans;Under Armour T-Shirt;Conditioner;Champion Hoodie,2025-03-02,16:32,Fashion Conscious,regular,Store A,Debit Card
TXN_000260,CUST_0011,Levi's Jeans;Skincare Set,2025-04-24,11:24,Fashion Conscious,regular,Store B,Debit Card
TXN_000261,CUST_0143,Food Processor;Yogurt;Honey;Nuts Mix;Toaster;Coffee Maker;Milk;Quinoa;Salmon;Tomato Sauce;Eggs;Blender;Garden Tools Set,2025-02-12,17:32,Home Cook,regular,Store A,Debit Card
TXN_000262,CUST_0244,RAM 16GB;USB-C Cable;External SSD;Gaming Keyboard,2025-02-12,04:37,Tech Enthusiast,vip,Store A,Debit Card
TXN_000263,CUST_0102,Backpack;Skincare Set,2025-04-16,09:34,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000264,CUST_0182,Nintendo Switch;Gaming Keyboard;Power Bank;Bluetooth Speaker;PlayStation 5,2025-06-12,14:02,Tech Enthusiast,regular,Online,Credit Card
TXN_000265,CUST_0146,Resistance Bands;Protein Powder;Vitamins;Mountain Bike,2025-06-27,17:46,Fitness Enthusiast,vip,Store C,Credit Card
TXN_000266,CUST_0025,Perfume;Hiking Boots;Soccer Ball,2025-02-27,18:45,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000267,CUST_0247,Tennis Balls;Water Bottle;Camping Tent,2025-03-04,15:54,Fitness Enthusiast,new,Store C,Credit Card
TXN_000268,CUST_0199,Conditioner,2025-06-02,15:15,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000269,CUST_0038,Deodorant;Protein Powder;Under Armour T-Shirt;Levi's Jeans;Adidas Ultraboost,2025-05-21,16:12,Fashion Conscious,new,Store B,Debit Card
TXN_000270,CUST_0059,Patio Umbrella;Plant Fertilizer;Orange Juice;Blender;Honey;Outdoor Furniture;Garden Hose;Green Tea;Chicken Breast,2025-07-10,08:34,Home Cook,regular,Store A,Cash
TXN_000271,CUST_0016,Olive Oil;Pasta;Rice Cooker;Eggs;Plant Fertilizer;Rice;Peanut Butter;Cheese;Quinoa;Coffee Maker,2025-02-17,16:36,Home Cook,vip,Store A,Credit Card
TXN_000272,CUST_0191,H&M T-Shirt;Uniqlo Sweater;Vans Old Skool;Toothpaste;Levi's Jeans;Adidas Ultraboost,2025-05-29,16:54,Fashion Conscious,regular,Store B,Credit Card
TXN_000273,CUST_0018,iPhone 15;iPad;4K Monitor;iPad Mini;Samsung Galaxy S24;External SSD,2025-05-27,11:03,General Shopper,new,Online,Debit Card
TXN_000274,CUST_0180,Rice;Vegetables,2025-02-20,17:47,Book Lover,new,Online,Mobile Payment
TXN_000275,CUST_0175,Patio Umbrella;Rice Cooker;Vitamins,2025-05-15,10:27,General Shopper,vip,Online,Cash
TXN_000276,CUST_0100,Dark Chocolate;Butter;Olive Oil;Solar Lights;Rice Cooker;Rice;Fruits;Cereal,2025-05-29,05:57,Home Cook,regular,Store A,Credit Card
TXN_000277,CUST_0063,Flower Pots;Nuts Mix;Butter;Patio Umbrella;Garden Tools Set,2025-05-28,08:04,Home Cook,regular,Online,Credit Card
TXN_000278,CUST_0077,Apple Watch;Gaming Mouse;RAM 16GB;Microsoft Surface;Sony WH-1000XM5;Nintendo Switch,2025-07-03,17:45,Tech Enthusiast,new,Store B,Mobile Payment
TXN_000279,CUST_0290,Gaming Keyboard;Garden Hose;4K Monitor,2025-03-30,08:36,General Shopper,new,Online,Debit Card
TXN_000280,CUST_0117,Tomato Sauce;Cheese;Pasta;Outdoor Furniture;Patio Umbrella;Stand Mixer,2025-03-19,15:00,Home Cook,vip,Online,Debit Card
TXN_000281,CUST_0142,Makeup Kit;Gap Jeans;Sunscreen;Nike Socks,2025-05-22,13:38,Fashion Conscious,regular,Online,Mobile Payment
TXN_000282,CUST_0220,Gap Jeans;Dumbbells;Vitamins;Resistance Bands;Moisturizer;Body Wash,2025-06-28,13:28,Fashion Conscious,regular,Store A,Credit Card
TXN_000283,CUST_0069,Samsung Galaxy S24;Dell XPS 13;Webcam;Power Bank;iPhone 15;Makeup Kit,2025-02-06,18:42,Tech Enthusiast,vip,Store C,Credit Card
TXN_000284,CUST_0028,Webcam,2025-02-05,16:50,Tech Enthusiast,new,Store A,Debit Card
TXN_000285,CUST_0109,Gaming Keyboard;Power Bank;Webcam;Apple Watch,2025-04-23,18:31,Tech Enthusiast,vip,Store A,Credit Card
TXN_000286,CUST_0155,Rice;Eggs;Dark Chocolate;Game of Thrones;Cereal,2025-05-14,12:25,Book Lover,new,Online,Debit Card
TXN_000287,CUST_0122,Conditioner;Hair Dryer;Shampoo;Dumbbells;Toothpaste,2025-03-10,17:58,Fitness Enthusiast,new,Online,Credit Card
TXN_000288,CUST_0169,Fishing Rod;Deodorant,2025-02-03,21:01,Fitness Enthusiast,vip,Store C,Mobile Payment
TXN_000289,CUST_0078,Makeup Kit;Backpack,2025-04-30,18:32,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000290,CUST_0094,Garden Hose;Nuts Mix;Cereal;Plant Fertilizer;Garden Tools Set;Green Tea;Toaster;Yogurt,2025-06-05,12:45,Home Cook,new,Store A,Debit Card
TXN_000291,CUST_0003,Backpack;Hiking Boots;Golf Balls;Cheese,2025-06-28,08:03,General Shopper,regular,Store B,Credit Card
TXN_000292,CUST_0072,Cheese;Toaster;Milk;Honey;Vegetables;Electric Kettle;Garden Hose;Flower Pots,2025-03-06,19:52,Home Cook,regular,Online,Credit Card
TXN_000293,CUST_0090,Surfboard;Makeup Kit,2025-02-26,15:31,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000294,CUST_0249,Conditioner,2025-07-08,13:52,Fitness Enthusiast,vip,Online,Debit Card
TXN_000295,CUST_0269,Makeup Kit;Moisturizer;Sleeping Bag;Protein Powder,2025-02-21,10:03,Fitness Enthusiast,regular,Online,Credit Card
TXN_000296,CUST_0121,Honey;Garden Tools Set;Lawn Mower;Patio Umbrella;Organic Coffee,2025-07-16,12:32,Home Cook,vip,Store A,Credit Card
TXN_000297,CUST_0251,Flower Pots;Solar Lights;Yogurt;Garden Tools Set,2025-06-05,13:10,Home Cook,regular,Store B,Debit Card
TXN_000298,CUST_0016,Food Processor;Microwave;Eggs;Bread;Instant Pot;Air Fryer;Milk;Lawn Mower;Fruits;Olive Oil;Solar Lights;Plant Fertilizer,2025-03-28,09:24,Home Cook,vip,Store C,Credit Card
TXN_000299,CUST_0233,Snowboard;Honey;Bread;Milk;Gym Bag,2025-06-18,15:01,General Shopper,new,Store C,Debit Card
TXN_000300,CUST_0015,Self-Help Book;Cereal,2025-05-07,12:24,Book Lover,new,Store C,Credit Card
TXN_000301,CUST_0121,Food Processor,2025-07-08,08:34,Home Cook,vip,Store C,Credit Card
TXN_000302,CUST_0166,Hair Dryer;Deodorant,2025-06-08,14:12,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000303,CUST_0100,Blender;Garden Tools Set;Rice;Outdoor Furniture;Plant Fertilizer;Electric Kettle;Olive Oil;Food Processor;Vacuum Cleaner,2025-04-16,16:26,Home Cook,regular,Online,Mobile Payment
TXN_000304,CUST_0084,Backpack;Basketball;Makeup Kit,2025-03-15,18:34,General Shopper,regular,Store B,Credit Card
TXN_000305,CUST_0016,Nuts Mix;Plant Fertilizer;Tomato Sauce;Cheese;Rice;Stand Mixer;Dark Chocolate,2025-06-24,17:16,Home Cook,vip,Store C,Cash
TXN_000306,CUST_0018,Protein Bars;Golf Balls,2025-04-29,19:25,General Shopper,new,Store C,Cash
TXN_000307,CUST_0078,Snowboard;Swimming Goggles;Perfume;Face Cream;Resistance Bands,2025-04-09,14:17,Fitness Enthusiast,regular,Store C,Cash
TXN_000308,CUST_0065,Microsoft Surface;1984;4K Monitor;MacBook Pro,2025-05-14,20:23,General Shopper,new,Store B,Debit Card
TXN_000309,CUST_0094,Electric Kettle;Dark Chocolate;Outdoor Furniture;Toaster;Coffee Maker;Chicken Breast;Rice Cooker;Blender;Plant Fertilizer;Tomato Sauce;Lawn Mower;Air Fryer,2025-03-20,14:35,Home Cook,new,Store B,Credit Card
TXN_000310,CUST_0245,Chicken Breast;Microwave;Air Fryer,2025-03-19,07:57,Home Cook,vip,Store C,Cash
TXN_000311,CUST_0042,Blender;Microwave;Eggs;Fruits;BBQ Grill;Organic Coffee;Food Processor;Quinoa,2025-06-05,07:28,Home Cook,new,Store A,Debit Card
TXN_000312,CUST_0121,Garden Hose,2025-04-23,19:02,Home Cook,vip,Store B,Mobile Payment
TXN_000313,CUST_0019,Perfume;Fishing Rod;Electric Toothbrush,2025-02-01,15:58,Fitness Enthusiast,vip,Online,Mobile Payment
TXN_000314,CUST_0117,Patio Umbrella;Honey;Organic Coffee;Olive Oil;Rice Cooker;Peanut Butter;Lawn Mower,2025-01-24,15:19,Home Cook,vip,Store A,Debit Card
TXN_000315,CUST_0055,Levi's Jeans;H&M T-Shirt;Toothpaste,2025-03-29,13:56,Fashion Conscious,regular,Store C,Cash
TXN_000316,CUST_0012,Adidas Track Pants;Levi's Jeans;Tommy Hilfiger Jacket;Body Wash;Under Armour T-Shirt;Zara Dress;Adidas Ultraboost;Nike Hoodie;Nike Air Max,2025-01-24,13:29,Fashion Conscious,vip,Store A,Credit Card
TXN_000317,CUST_0115,H&M T-Shirt;Shampoo;Protein Powder;Deodorant;Hair Dryer;Ray-Ban Sunglasses,2025-03-12,20:02,Fashion Conscious,vip,Store A,Debit Card
TXN_000318,CUST_0022,Hair Dryer;Hiking Boots;Bike Helmet;Gym Bag,2025-07-03,08:13,Fitness Enthusiast,vip,Online,Credit Card
TXN_000319,CUST_0062,Vitamins;Resistance Bands;Nike Air Max;Dumbbells;Gap Jeans;Polo Ralph Lauren Shirt,2025-03-11,11:55,Fashion Conscious,regular,Store A,Debit Card
TXN_000320,CUST_0146,Fitness Tracker;Skincare Set;Vitamins;Golf Clubs;Perfume,2025-05-29,11:42,Fitness Enthusiast,vip,Store C,Mobile Payment
TXN_000321,CUST_0027,Stand Mixer;Pasta;Yogurt;Organic Coffee,2025-05-23,08:53,Home Cook,new,Store B,Mobile Payment
TXN_000322,CUST_0278,Polo Ralph Lauren Shirt,2025-02-15,09:29,General Shopper,regular,Store C,Cash
TXN_000323,CUST_0102,Makeup Kit;Electric Toothbrush,2025-07-23,18:36,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000324,CUST_0077,RAM 16GB;iPad Mini,2025-01-25,18:23,Tech Enthusiast,new,Online,Mobile Payment
TXN_000325,CUST_0127,Cheese;Butter;Bread;Vacuum Cleaner;Garden Tools Set;Food Processor;Outdoor Furniture,2025-05-28,17:33,Home Cook,new,Store A,Credit Card
TXN_000326,CUST_0004,Sony WH-1000XM5;Microsoft Surface;Samsung Watch;Webcam;Bluetooth Speaker,2025-06-17,19:31,Tech Enthusiast,regular,Store B,Debit Card
TXN_000327,CUST_0095,Rice Cooker;Salmon;Dark Chocolate;Organic Coffee;Flower Pots;Food Processor;Stand Mixer,2025-07-12,09:31,Home Cook,regular,Store B,Cash
TXN_000328,CUST_0256,Bike Helmet;Swimming Goggles;Golf Balls;Body Wash;Fishing Rod;Supplement Pills,2025-07-06,14:41,Fitness Enthusiast,new,Online,Credit Card
TXN_000329,CUST_0018,Power Bank;iPhone 15;Uniqlo Sweater,2025-05-15,17:05,General Shopper,new,Store C,Credit Card
TXN_000330,CUST_0019,Resistance Bands;Yoga Mat;Sleeping Bag;Snowboard,2025-04-02,17:55,Fitness Enthusiast,vip,Store C,Cash
TXN_000331,CUST_0035,Vacuum Cleaner;Toaster;Plant Fertilizer;Garden Hose;Rice Cooker;Protein Bars;Microwave,2025-04-16,09:28,Home Cook,new,Online,Credit Card
TXN_000332,CUST_0029,"Smart TV 55"";Apple Watch;Samsung Watch",2025-05-10,13:26,Tech Enthusiast,regular,Store C,Cash
TXN_000333,CUST_0109,USB-C Cable;Gaming Mouse;External SSD;AirPods Pro;Sony WH-1000XM5;Samsung Galaxy S24;RAM 16GB;MacBook Pro,2025-05-06,10:49,Tech Enthusiast,vip,Store B,Mobile Payment
TXN_000334,CUST_0074,Zara Dress;Conditioner;Adidas Ultraboost;Adidas Track Pants;Vans Old Skool,2025-06-05,18:18,Fashion Conscious,new,Online,Debit Card
TXN_000335,CUST_0117,Olive Oil;Microwave;Toaster;Air Fryer,2025-05-27,17:05,Home Cook,vip,Online,Debit Card
TXN_000336,CUST_0064,4K Monitor,2025-04-19,09:00,Tech Enthusiast,vip,Online,Debit Card
TXN_000337,CUST_0252,Instant Pot,2025-07-18,20:40,Home Cook,regular,Online,Credit Card
TXN_000338,CUST_0194,Cheese;Peanut Butter;Yogurt;Tomato Sauce;Eggs;Dark Chocolate;Organic Coffee;Protein Bars;Microwave;Electric Kettle,2025-07-23,09:39,Home Cook,regular,Online,Credit Card
TXN_000339,CUST_0073,Biography,2025-03-20,14:59,Book Lover,new,Store C,Debit Card
TXN_000340,CUST_0011,Zara Dress;Supplement Pills;Protein Powder,2025-03-28,02:47,Fashion Conscious,regular,Store B,Cash
TXN_000341,CUST_0090,Ski Equipment;Electric Toothbrush;Hair Dryer,2025-03-21,13:16,Fitness Enthusiast,regular,Online,Credit Card
TXN_000342,CUST_0009,Eggs;Tomato Sauce;Pasta,2025-02-19,06:07,Book Lover,vip,Store C,Mobile Payment
TXN_000343,CUST_0114,Adidas Track Pants;Nike Air Max;Resistance Bands;Protein Powder;Tommy Hilfiger Jacket;Face Cream,2025-02-24,11:37,Fashion Conscious,new,Store A,Credit Card
TXN_000344,CUST_0148,Protein Bars;Outdoor Furniture;Microwave;Garden Hose;Yogurt,2025-05-31,18:55,Home Cook,new,Store A,Debit Card
TXN_000345,CUST_0147,Polo Ralph Lauren Shirt;H&M T-Shirt;Calvin Klein Underwear;Uniqlo Sweater;Soccer Ball;Dumbbells,2025-02-06,14:23,General Shopper,new,Store C,Credit Card
TXN_000346,CUST_0291,Fitness Tracker;Perfume;Deodorant;H&M T-Shirt;Moisturizer,2025-05-30,01:37,Fashion Conscious,regular,Online,Mobile Payment
TXN_000347,CUST_0221,Samsung Galaxy S24;Wireless Charger;External SSD,2025-02-20,12:53,Tech Enthusiast,new,Store B,Debit Card
TXN_000348,CUST_0000,Eggs;Quinoa;Cookbook;Salmon;Science Fiction Novel,2025-02-17,20:47,Book Lover,regular,Online,Credit Card
TXN_000349,CUST_0181,Milk;Organic Coffee;Plant Fertilizer;Cereal,2025-01-29,11:13,Home Cook,new,Online,Cash
TXN_000350,CUST_0045,Garden Tools Set;Quinoa;Orange Juice;Yogurt;Microwave;Toaster;Green Tea;Food Processor;Flower Pots;Solar Lights,2025-06-23,11:20,Home Cook,vip,Store B,Debit Card
