transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000179,CUST_0235,Electric Toothbrush;Adidas Track Pants;Under Armour T-Shirt;Levi's Jeans;Toothpaste;Fitness Tracker;Deodorant;Polo Ralph Lauren Shirt;Butter;H&M T-Shirt,2025-05-15,17:45,Fashion Conscious,vip,Store C,Debit Card
TXN_000180,CUST_0067,iPad;Kindle;Microsoft Surface,2025-06-06,19:52,Tech Enthusiast,regular,Online,Credit Card
TXN_000181,CUST_0074,Sony WH-1000XM5,2025-02-20,10:12,Tech Enthusiast,regular,Store C,Cash
TXN_000182,CUST_0039,Mystery Novel,2025-05-01,16:20,Book Lover,regular,Store C,Debit Card
TXN_000183,CUST_0239,Champion Hoodie;Tommy Hilfiger Jacket;Sunscreen;Fitness Tracker;Protein Powder;Face Cream;Hair Dryer;Shampoo;Nike Air Max,2025-05-22,17:22,Fashion Conscious,regular,Store C,Credit Card
TXN_000184,CUST_0186,Bread;Milk,2025-02-22,12:13,Book Lover,vip,Online,Debit Card
TXN_000185,CUST_0061,Pride and Prejudice;Dark Chocolate,2025-04-17,13:32,Book Lover,vip,Store A,Cash
TXN_000186,CUST_0057,History Book;Pride and Prejudice,2025-06-26,15:12,Book Lover,new,Online,Credit Card
TXN_000187,CUST_0114,Nuts Mix;BBQ Grill;Electric Kettle;Quinoa;Honey;Organic Coffee;Fruits,2025-04-11,16:50,Home Cook,new,Online,Debit Card
TXN_000188,CUST_0068,Adidas Ultraboost;Levi's Jeans;Nike Socks;Hair Dryer;Yoga Mat,2025-02-12,19:49,Fashion Conscious,vip,Store B,Credit Card
TXN_000189,CUST_0033,Vacuum Cleaner;Chicken Breast;Garden Tools Set;Lawn Mower;Instant Pot;Vegetables;Rice,2025-06-11,13:26,Home Cook,vip,Store C,Credit Card
TXN_000190,CUST_0142,Microwave;Electric Kettle;Green Tea;Lawn Mower;Toaster;Patio Umbrella;Honey;Solar Lights;Garden Hose,2025-06-09,11:51,Home Cook,regular,Store A,Credit Card
TXN_000191,CUST_0224,Butter;Bread;Champion Hoodie;Green Tea,2025-03-12,08:08,General Shopper,regular,Online,Credit Card
TXN_000192,CUST_0131,Tennis Racket;Vitamins;Deodorant;Face Cream;Golf Clubs,2025-03-19,16:16,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000193,CUST_0165,Yogurt;Cereal;Nuts Mix;Microwave;Stand Mixer;Flower Pots,2025-07-23,19:19,Home Cook,new,Store A,Cash
TXN_000194,CUST_0035,Fitness Tracker;Vitamins;Golf Clubs;Camping Tent,2025-02-09,16:01,Fitness Enthusiast,vip,Store B,Mobile Payment
TXN_000195,CUST_0089,Mystery Novel;Milk,2025-03-20,15:08,Book Lover,regular,Online,Credit Card
TXN_000196,CUST_0055,Soccer Ball;Gym Bag,2025-05-25,14:54,Fitness Enthusiast,vip,Store B,Credit Card
TXN_000197,CUST_0081,Gap Jeans,2025-01-26,00:07,Fashion Conscious,regular,Store C,Credit Card
TXN_000198,CUST_0088,Gaming Mouse;Chicken Breast,2025-03-19,02:18,General Shopper,regular,Store C,Mobile Payment
TXN_000199,CUST_0173,"Smart TV 55"";Bluetooth Speaker;Apple Watch;iPad",2025-03-12,08:31,Tech Enthusiast,regular,Store B,Credit Card
TXN_000200,CUST_0102,Vegetables;Green Tea;Cookbook;Butter;1984,2025-05-02,07:46,Book Lover,regular,Store C,Debit Card
TXN_000201,CUST_0041,Nike Hoodie;Levi's Jeans;Tommy Hilfiger Jacket;Perfume;Sunscreen;Adidas Ultraboost,2025-02-15,02:47,Fashion Conscious,new,Store A,Credit Card
TXN_000202,CUST_0010,Dumbbells;Tommy Hilfiger Jacket;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Nike Hoodie;Sunscreen;Perfume;Calvin Klein Underwear,2025-05-10,13:56,Fashion Conscious,regular,Store A,Credit Card
TXN_000203,CUST_0100,Nike Hoodie;Polo Ralph Lauren Shirt;Adidas Ultraboost;Face Cream,2025-06-16,20:48,Fashion Conscious,new,Store B,Cash
TXN_000204,CUST_0068,Yoga Mat;Skincare Set;Conditioner;Face Cream,2025-07-09,08:02,Fashion Conscious,vip,Store A,Credit Card
TXN_000205,CUST_0152,Golf Clubs;Gym Bag;Dumbbells;Supplement Pills,2025-03-20,15:05,Fitness Enthusiast,new,Store A,Credit Card
TXN_000206,CUST_0080,H&M T-Shirt;Polo Ralph Lauren Shirt;Fitness Tracker;Yoga Mat;Makeup Kit,2025-02-06,13:15,Fashion Conscious,new,Store B,Mobile Payment
TXN_000207,CUST_0171,Gym Bag;Moisturizer;Protein Powder;Cereal,2025-04-03,15:25,Fitness Enthusiast,vip,Store B,Debit Card
TXN_000208,CUST_0120,Toothpaste;H&M T-Shirt;Supplement Pills,2025-03-15,09:29,Fashion Conscious,new,Online,Credit Card
TXN_000209,CUST_0032,Champion Hoodie;Ray-Ban Sunglasses,2025-04-27,20:07,Fashion Conscious,regular,Store B,Debit Card
TXN_000210,CUST_0220,Under Armour T-Shirt;Electric Toothbrush;Skincare Set;Deodorant;Zara Dress,2025-07-02,14:29,Fashion Conscious,regular,Store B,Mobile Payment
TXN_000211,CUST_0083,Power Bank;Gaming Mouse;4K Monitor;Gaming Keyboard;AirPods Pro;iPad Mini;Samsung Galaxy S24,2025-02-15,16:55,Tech Enthusiast,vip,Online,Cash
TXN_000212,CUST_0084,Hiking Boots;Water Bottle,2025-01-26,15:27,Fitness Enthusiast,new,Store A,Cash
TXN_000213,CUST_0119,Body Wash,2025-02-24,18:49,Fitness Enthusiast,new,Online,Mobile Payment
TXN_000214,CUST_0105,Vitamins;Water Bottle,2025-03-02,12:41,Fitness Enthusiast,regular,Store C,Mobile Payment
TXN_000215,CUST_0176,Apple Watch;Power Bank;Sony WH-1000XM5;Microsoft Surface;Protein Powder,2025-05-23,17:25,Tech Enthusiast,new,Store A,Debit Card
TXN_000216,CUST_0149,BBQ Grill;Flower Pots;Green Tea;Milk;Peanut Butter,2025-04-15,15:29,Home Cook,regular,Online,Debit Card
TXN_000217,CUST_0083,4K Monitor;MacBook Pro;Webcam;Bluetooth Speaker;Gaming Keyboard;Samsung Watch;Kindle,2025-07-10,17:52,Tech Enthusiast,vip,Store B,Credit Card
TXN_000218,CUST_0241,Yogurt;Game of Thrones,2025-04-17,13:35,Book Lover,regular,Online,Debit Card
TXN_000219,CUST_0040,Hiking Boots,2025-06-20,13:46,Fitness Enthusiast,regular,Online,Debit Card
TXN_000220,CUST_0074,Microsoft Surface,2025-02-07,07:47,Tech Enthusiast,regular,Online,Cash
TXN_000221,CUST_0243,Supplement Pills;Toothpaste;Yoga Mat;Running Shoes;Vitamins,2025-07-14,20:09,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000222,CUST_0181,Under Armour T-Shirt;Electric Toothbrush,2025-04-16,05:02,Fashion Conscious,regular,Store A,Credit Card
TXN_000223,CUST_0081,Nike Hoodie;Makeup Kit;Vitamins;Sunscreen;Dumbbells,2025-04-17,14:33,Fashion Conscious,regular,Store A,Mobile Payment
TXN_000224,CUST_0079,Electric Toothbrush;Hair Dryer;Protein Powder,2025-03-17,00:45,Fitness Enthusiast,new,Store A,Credit Card
TXN_000225,CUST_0156,Mystery Novel;Cheese;Self-Help Book;To Kill a Mockingbird,2025-03-27,21:03,Book Lover,vip,Store C,Cash
TXN_000226,CUST_0103,AirPods Pro;Kindle,2025-01-26,20:15,Tech Enthusiast,vip,Store C,Credit Card
TXN_000227,CUST_0191,Deodorant,2025-03-06,19:27,Fitness Enthusiast,vip,Store A,Debit Card
TXN_000228,CUST_0059,Golf Clubs,2025-03-11,19:24,Fitness Enthusiast,vip,Store B,Debit Card
TXN_000229,CUST_0141,Pride and Prejudice;Quinoa;Olive Oil,2025-02-05,21:45,Book Lover,new,Store A,Mobile Payment
TXN_000230,CUST_0051,Fruits;Cheese;Rice Cooker,2025-07-14,17:15,Home Cook,new,Online,Mobile Payment
TXN_000231,CUST_0005,Conditioner;Shampoo;Ray-Ban Sunglasses,2025-05-15,18:50,Fashion Conscious,regular,Store C,Cash
TXN_000232,CUST_0223,Organic Coffee;Peanut Butter;Stand Mixer;Air Fryer;Solar Lights;Orange Juice;Protein Bars;Cereal;Eggs,2025-06-30,12:24,Home Cook,regular,Online,Credit Card
TXN_000233,CUST_0053,Twilight;Self-Help Book;1984;Butter,2025-04-15,08:18,Book Lover,regular,Store A,Credit Card
TXN_000234,CUST_0012,Under Armour T-Shirt;Moisturizer,2025-07-10,11:21,Fashion Conscious,new,Online,Credit Card
TXN_000235,CUST_0143,Nike Hoodie;Tommy Hilfiger Jacket;Sunscreen;Uniqlo Sweater;Shampoo;H&M T-Shirt;Levi's Jeans;Polo Ralph Lauren Shirt,2025-01-28,04:38,Fashion Conscious,vip,Store A,Credit Card
TXN_000236,CUST_0034,Uniqlo Sweater;Vitamins;Moisturizer,2025-03-05,12:33,Fashion Conscious,new,Online,Credit Card
TXN_000237,CUST_0162,Adidas Ultraboost;Champion Hoodie;Deodorant;Sunscreen;Resistance Bands,2025-01-30,03:17,Fashion Conscious,vip,Store B,Credit Card
TXN_000238,CUST_0008,To Kill a Mockingbird,2025-06-11,14:14,Book Lover,regular,Store C,Debit Card
TXN_000239,CUST_0247,Vitamins,2025-06-18,11:48,Fashion Conscious,new,Online,Credit Card
TXN_000240,CUST_0057,Olive Oil;Cheese;Magazine;Game of Thrones;Cereal,2025-02-12,10:22,Book Lover,new,Online,Mobile Payment
TXN_000241,CUST_0190,Chicken Breast,2025-04-05,18:33,Book Lover,regular,Store C,Debit Card
TXN_000242,CUST_0047,AirPods Pro,2025-02-09,08:23,Tech Enthusiast,vip,Store A,Credit Card
TXN_000243,CUST_0235,Body Wash,2025-06-05,08:45,Fashion Conscious,vip,Store C,Debit Card
TXN_000244,CUST_0024,Harry Potter Series,2025-04-22,17:20,Book Lover,vip,Store B,Cash
TXN_000245,CUST_0199,Dumbbells;Fitness Tracker;Supplement Pills;Protein Powder;Electric Toothbrush;Shampoo;Moisturizer,2025-04-06,19:15,General Shopper,regular,Online,Credit Card
TXN_000246,CUST_0039,The Da Vinci Code,2025-07-23,07:22,Book Lover,regular,Online,Credit Card
TXN_000247,CUST_0229,Tommy Hilfiger Jacket;Zara Dress,2025-03-06,14:38,Fashion Conscious,new,Store A,Debit Card
TXN_000248,CUST_0104,Stand Mixer;Chicken Breast;Honey;Cheese;Toaster;Coffee Maker;Eggs;Rice Cooker;Patio Umbrella,2025-07-23,20:23,Home Cook,regular,Store C,Debit Card
TXN_000249,CUST_0042,Fruits;Quinoa;Food Processor;Protein Bars;Blender;Microwave;Electric Kettle;Organic Coffee;Rice Cooker,2025-04-30,18:45,Home Cook,regular,Online,Credit Card
TXN_000250,CUST_0110,Champion Hoodie,2025-05-16,09:50,Fashion Conscious,vip,Store A,Credit Card
TXN_000251,CUST_0001,Nintendo Switch,2025-02-08,11:41,Tech Enthusiast,vip,Store A,Credit Card
TXN_000252,CUST_0056,"Smart TV 55"";Webcam;Graphics Card RTX 4070;RAM 16GB;Gaming Keyboard;Kindle;USB-C Cable",2025-04-10,04:03,General Shopper,regular,Store A,Credit Card
TXN_000253,CUST_0021,Moisturizer;Shampoo;Champion Hoodie;H&M T-Shirt;Conditioner;Converse All Stars,2025-02-22,14:38,Fashion Conscious,new,Store A,Cash
TXN_000254,CUST_0088,"Smart TV 55"";PlayStation 5;Kindle;Gaming Keyboard",2025-04-19,12:21,General Shopper,regular,Store B,Credit Card
TXN_000255,CUST_0224,Olive Oil;4K Monitor;Webcam;Gaming Keyboard;Tomato Sauce;iPhone 15;Nuts Mix;Microsoft Surface;Wireless Charger;Cheese;Quinoa,2025-01-31,15:18,General Shopper,regular,Store A,Debit Card
TXN_000256,CUST_0063,Samsung Galaxy S24;Gaming Mouse,2025-07-05,12:31,Tech Enthusiast,regular,Store B,Debit Card
TXN_000257,CUST_0137,Webcam;Nintendo Switch;Wireless Charger;iPhone 15;Sony WH-1000XM5;AirPods Pro,2025-07-02,07:49,Tech Enthusiast,new,Store B,Credit Card
TXN_000258,CUST_0101,Peanut Butter,2025-03-14,16:20,Book Lover,new,Online,Debit Card
TXN_000259,CUST_0170,Tommy Hilfiger Jacket;Nike Air Max;Under Armour T-Shirt;Toothpaste;H&M T-Shirt,2025-02-28,20:57,Fashion Conscious,vip,Store B,Credit Card
TXN_000260,CUST_0031,Vegetables;Romance Novel;Supplement Pills;Cookbook,2025-04-02,14:18,Book Lover,vip,Store C,Debit Card
TXN_000261,CUST_0100,Perfume,2025-04-19,15:30,Fashion Conscious,new,Store A,Credit Card
TXN_000262,CUST_0102,Eggs;Chicken Breast,2025-06-05,20:32,Book Lover,regular,Online,Cash
TXN_000263,CUST_0087,Plant Fertilizer;Peanut Butter;Bread;Milk;Fitness Tracker,2025-05-28,12:30,Home Cook,regular,Store B,Credit Card
TXN_000264,CUST_0221,Power Bank;Wireless Charger;iPhone 15;iPad;Kindle;Apple Watch,2025-04-16,18:24,Tech Enthusiast,new,Store B,Mobile Payment
TXN_000265,CUST_0149,Salmon;Lawn Mower;Orange Juice;Chicken Breast,2025-02-11,08:35,Home Cook,regular,Online,Debit Card
TXN_000266,CUST_0096,Mystery Novel;Magazine;Champion Hoodie;Biography;Gap Jeans;Honey,2025-03-19,19:41,General Shopper,regular,Store B,Mobile Payment
TXN_000267,CUST_0063,iPad,2025-02-15,16:33,Tech Enthusiast,regular,Store A,Mobile Payment
TXN_000268,CUST_0056,Yogurt;Cereal;Honey;Tomato Sauce;Vegetables;Organic Coffee,2025-04-02,11:50,General Shopper,regular,Store B,Cash
TXN_000269,CUST_0129,Vacuum Cleaner;Cheese;Pasta;Solar Lights;Nuts Mix;Eggs;Salmon;Butter,2025-05-22,05:53,Home Cook,regular,Online,Credit Card
TXN_000270,CUST_0218,Mountain Bike;Surfboard;Snowboard;Basketball,2025-06-14,07:40,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000271,CUST_0079,Golf Balls;Mountain Bike;Fitness Tracker;Resistance Bands;Surfboard,2025-04-10,19:51,Fitness Enthusiast,new,Store C,Cash
TXN_000272,CUST_0027,Dell XPS 13;Samsung Watch,2025-06-16,13:20,Tech Enthusiast,vip,Store A,Cash
TXN_000273,CUST_0038,Toaster;Garden Hose;Blender;Plant Fertilizer;Coffee Maker,2025-06-30,16:56,Home Cook,new,Store B,Mobile Payment
TXN_000274,CUST_0050,Twilight;Yogurt,2025-02-24,20:18,Book Lover,new,Store B,Cash
TXN_000275,CUST_0015,Kindle;Samsung Galaxy S24,2025-04-06,15:26,Tech Enthusiast,new,Store A,Credit Card
TXN_000276,CUST_0195,Vegetables;Orange Juice;Self-Help Book,2025-03-15,15:01,Book Lover,new,Store A,Credit Card
TXN_000277,CUST_0000,Mountain Bike;Chicken Breast,2025-06-09,18:33,Fitness Enthusiast,regular,Online,Credit Card
TXN_000278,CUST_0007,Surfboard;Conditioner;Shampoo;Tennis Racket;Electric Toothbrush;Supplement Pills;Protein Powder,2025-07-06,16:37,General Shopper,regular,Store B,Debit Card
TXN_000279,CUST_0062,Tomato Sauce;Lawn Mower;Honey;Outdoor Furniture;Peanut Butter;Olive Oil;Coffee Maker;Plant Fertilizer;Dark Chocolate,2025-06-19,12:35,Home Cook,vip,Online,Debit Card
TXN_000280,CUST_0037,Toaster;Coffee Maker;Garden Tools Set,2025-04-10,20:23,Home Cook,vip,Store B,Debit Card
TXN_000281,CUST_0024,Self-Help Book;Cookbook;Fruits;Romance Novel,2025-06-18,18:13,Book Lover,vip,Online,Cash
TXN_000282,CUST_0062,Garden Tools Set;Flower Pots;Fruits;Butter;Toaster,2025-05-18,12:42,Home Cook,vip,Online,Credit Card
TXN_000283,CUST_0189,Outdoor Furniture,2025-06-14,19:46,Home Cook,regular,Store A,Debit Card
TXN_000284,CUST_0105,Face Cream;Surfboard;Moisturizer;Makeup Kit;Fitness Tracker,2025-03-22,17:12,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000285,CUST_0077,Resistance Bands;Deodorant;Makeup Kit;Shampoo,2025-07-17,09:19,Fitness Enthusiast,new,Store A,Debit Card
TXN_000286,CUST_0045,Olive Oil,2025-04-16,08:10,Book Lover,regular,Store A,Credit Card
TXN_000287,CUST_0115,Flower Pots;Honey;Green Tea;Quinoa;Peanut Butter;Butter;Bread;Olive Oil;Garden Hose;Instant Pot;Coffee Maker,2025-06-17,17:19,Home Cook,regular,Store A,Mobile Payment
TXN_000288,CUST_0196,Zara Dress,2025-04-02,04:34,Fashion Conscious,new,Store C,Debit Card
TXN_000289,CUST_0002,"Xbox Series X;Bluetooth Speaker;Smart TV 55"";Apple Watch;4K Monitor;Wireless Charger;Chicken Breast",2025-03-30,23:21,Tech Enthusiast,regular,Store A,Credit Card
TXN_000290,CUST_0149,Tomato Sauce;Orange Juice;Dark Chocolate;Peanut Butter;Plant Fertilizer,2025-06-22,11:08,Home Cook,regular,Store A,Mobile Payment
TXN_000291,CUST_0096,Hair Dryer;Resistance Bands;Shampoo;Deodorant;Dumbbells;Supplement Pills;Conditioner;Protein Powder,2025-07-23,16:21,General Shopper,regular,Store A,Credit Card
TXN_000292,CUST_0065,Supplement Pills;Gym Bag;Resistance Bands;Moisturizer,2025-04-23,10:13,Fitness Enthusiast,regular,Online,Credit Card
TXN_000293,CUST_0027,AirPods Pro;MacBook Pro;Microsoft Surface;USB-C Cable;Dell XPS 13;Samsung Watch;Kindle,2025-07-18,17:23,Tech Enthusiast,vip,Online,Mobile Payment
TXN_000294,CUST_0106,Protein Powder;Tommy Hilfiger Jacket;Calvin Klein Underwear;Champion Hoodie;Levi's Jeans;Ray-Ban Sunglasses,2025-01-28,14:19,Fashion Conscious,regular,Store A,Credit Card
TXN_000295,CUST_0030,Dell XPS 13;Apple Watch;iPhone 15;External SSD;Gaming Mouse,2025-03-05,12:26,Tech Enthusiast,regular,Store C,Credit Card
TXN_000296,CUST_0162,Adidas Ultraboost;Fitness Tracker;Nike Hoodie,2025-05-11,13:33,Fashion Conscious,vip,Store B,Credit Card
TXN_000297,CUST_0050,Eggs;Bread;Salmon;Rice;Cheese,2025-02-12,09:45,Book Lover,new,Store B,Mobile Payment
TXN_000298,CUST_0207,Tommy Hilfiger Jacket,2025-06-25,14:26,Fashion Conscious,new,Store C,Credit Card
TXN_000299,CUST_0096,Surfboard;Champion Hoodie;Samsung Watch,2025-06-05,19:05,General Shopper,regular,Store A,Mobile Payment
TXN_000300,CUST_0002,USB-C Cable;Sony WH-1000XM5;iPhone 15;Wireless Charger,2025-07-17,07:28,Tech Enthusiast,regular,Online,Debit Card
TXN_000301,CUST_0011,Resistance Bands;Sunscreen;Supplement Pills,2025-01-29,09:36,Fitness Enthusiast,new,Store C,Mobile Payment
TXN_000302,CUST_0013,Lawn Mower;Nuts Mix;Plant Fertilizer;Magazine;Cookbook;Fruits;Electric Kettle;Coffee Maker;Vegetables;Olive Oil,2025-01-29,21:29,General Shopper,regular,Store C,Credit Card
TXN_000303,CUST_0047,Nintendo Switch;Wireless Charger;Webcam;Xbox Series X,2025-02-16,11:51,Tech Enthusiast,vip,Online,Cash
TXN_000304,CUST_0064,Skincare Set;Vans Old Skool;Face Cream;Nike Socks;H&M T-Shirt,2025-03-02,15:19,Fashion Conscious,regular,Store B,Debit Card
TXN_000305,CUST_0090,Toaster;Garden Tools Set;Lawn Mower;Peanut Butter;Electric Kettle;Rice;BBQ Grill;Vacuum Cleaner;Shampoo,2025-06-11,06:34,Home Cook,new,Online,Credit Card
TXN_000306,CUST_0009,Microsoft Surface;Graphics Card RTX 4070;Power Bank;AirPods Pro;4K Monitor,2025-02-20,10:39,Tech Enthusiast,new,Store C,Debit Card
TXN_000307,CUST_0111,Polo Ralph Lauren Shirt;Levi's Jeans;Nike Socks;Fitness Tracker;H&M T-Shirt;Supplement Pills;Body Wash;Shampoo,2025-05-15,01:44,Fashion Conscious,regular,Store B,Credit Card
TXN_000308,CUST_0153,Skincare Set;Shampoo;Gap Jeans;Calvin Klein Underwear;Conditioner;Nike Air Max,2025-02-02,15:05,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000309,CUST_0240,Peanut Butter;Salmon;Yogurt,2025-03-13,09:51,Home Cook,new,Online,Credit Card
TXN_000310,CUST_0076,Magazine;Self-Help Book;Science Fiction Novel,2025-02-12,12:24,Book Lover,regular,Store C,Credit Card
TXN_000311,CUST_0098,Vitamins;Protein Powder;Sleeping Bag,2025-02-04,10:27,Fitness Enthusiast,new,Store B,Debit Card
TXN_000312,CUST_0061,Rice,2025-06-26,14:34,Book Lover,vip,Online,Debit Card
TXN_000313,CUST_0045,Chicken Breast;Green Tea,2025-07-10,18:40,Book Lover,regular,Store A,Debit Card
TXN_000314,CUST_0024,Game of Thrones;History Book;Pride and Prejudice;The Great Gatsby,2025-07-01,18:09,Book Lover,vip,Store B,Cash
TXN_000315,CUST_0078,Art Book,2025-03-24,19:07,Book Lover,regular,Online,Credit Card
TXN_000316,CUST_0032,Under Armour T-Shirt;Perfume;Levi's Jeans;Electric Toothbrush;Supplement Pills;Nike Air Max,2025-06-16,14:52,Fashion Conscious,regular,Online,Cash
TXN_000317,CUST_0007,Bike Helmet;Makeup Kit;Running Shoes,2025-05-01,15:11,General Shopper,regular,Store C,Credit Card
TXN_000318,CUST_0169,Fruits;Salmon;The Great Gatsby,2025-05-28,18:13,Book Lover,regular,Store B,Credit Card
TXN_000319,CUST_0124,Fitness Tracker;Moisturizer;Sleeping Bag,2025-03-13,19:04,Fitness Enthusiast,new,Online,Credit Card
TXN_000320,CUST_0065,Conditioner;Shampoo;Basketball;Golf Balls;Soccer Ball,2025-05-08,13:58,Fitness Enthusiast,regular,Online,Credit Card
TXN_000321,CUST_0086,Nike Hoodie;Nike Air Max;Resistance Bands;H&M T-Shirt;Polo Ralph Lauren Shirt;Gap Jeans;Vitamins,2025-07-01,19:26,Fashion Conscious,regular,Online,Credit Card
TXN_000322,CUST_0037,Rice;Solar Lights;Stand Mixer;Microwave;Patio Umbrella;Cheese;Lawn Mower,2025-01-30,10:03,Home Cook,vip,Store B,Mobile Payment
TXN_000323,CUST_0104,BBQ Grill;Instant Pot,2025-01-27,11:01,Home Cook,regular,Store C,Credit Card
TXN_000324,CUST_0148,Under Armour T-Shirt;Levi's Jeans;Tommy Hilfiger Jacket;Zara Dress;Uniqlo Sweater,2025-07-18,10:21,Fashion Conscious,regular,Store B,Credit Card
TXN_000325,CUST_0016,Orange Juice;Patio Umbrella;Vacuum Cleaner;Eggs;Rice;Bread;Cheese;Pasta;Solar Lights;Salmon;Flower Pots;Fruits;Plant Fertilizer,2025-02-05,07:33,Home Cook,vip,Online,Debit Card
TXN_000326,CUST_0089,Self-Help Book;Cookbook;Peanut Butter;Magazine,2025-02-16,16:19,Book Lover,regular,Store A,Mobile Payment
TXN_000327,CUST_0059,Protein Powder;Backpack;Water Bottle;Perfume,2025-06-17,10:37,Fitness Enthusiast,vip,Store C,Credit Card
TXN_000328,CUST_0088,Camping Tent;Backpack;Hiking Boots,2025-07-02,17:03,General Shopper,regular,Store C,Mobile Payment
TXN_000329,CUST_0001,USB-C Cable;MacBook Pro;External SSD,2025-03-06,18:57,Tech Enthusiast,vip,Store B,Credit Card
TXN_000330,CUST_0158,Body Wash;Running Shoes,2025-07-21,18:57,Fitness Enthusiast,new,Store C,Credit Card
TXN_000331,CUST_0033,Electric Kettle;Quinoa;Outdoor Furniture;Instant Pot;Garden Tools Set;Plant Fertilizer,2025-06-20,12:22,Home Cook,vip,Store B,Credit Card
TXN_000332,CUST_0013,Fitness Tracker;Vitamins;Perfume;Dumbbells;Hair Dryer;Deodorant,2025-06-16,18:38,General Shopper,regular,Store C,Credit Card
TXN_000333,CUST_0075,Pasta;Butter,2025-06-19,13:04,General Shopper,new,Store C,Credit Card
TXN_000334,CUST_0024,Organic Coffee;Romance Novel,2025-03-29,12:12,Book Lover,vip,Store B,Mobile Payment
TXN_000335,CUST_0218,Face Cream;Soccer Ball;Bike Helmet,2025-03-30,18:58,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000336,CUST_0054,"Smart TV 55"";PlayStation 5;iPhone 15",2025-04-22,15:53,Tech Enthusiast,vip,Store B,Credit Card
TXN_000337,CUST_0057,Science Fiction Novel;Nuts Mix;Vegetables,2025-03-12,19:34,Book Lover,new,Store C,Debit Card
TXN_000338,CUST_0097,Zara Dress;Fitness Tracker;Champion Hoodie;Supplement Pills;Makeup Kit;H&M T-Shirt,2025-06-11,17:10,Fashion Conscious,vip,Store C,Debit Card
TXN_000339,CUST_0047,AirPods Pro;External SSD;Nintendo Switch;iPad Mini,2025-04-14,15:34,Tech Enthusiast,vip,Store A,Cash
TXN_000340,CUST_0060,Levi's Jeans;Deodorant,2025-02-06,11:39,Fashion Conscious,regular,Online,Debit Card
TXN_000341,CUST_0096,Electric Kettle,2025-01-29,15:44,General Shopper,regular,Store A,Cash
TXN_000342,CUST_0030,4K Monitor;MacBook Pro;Gaming Mouse,2025-03-19,21:18,Tech Enthusiast,regular,Online,Debit Card
TXN_000343,CUST_0094,Basketball;Gap Jeans;Nike Socks;H&M T-Shirt;Hiking Boots,2025-05-15,10:32,General Shopper,new,Store A,Mobile Payment
TXN_000344,CUST_0074,External SSD,2025-06-24,12:37,Tech Enthusiast,regular,Store A,Debit Card
TXN_000345,CUST_0077,Snowboard;Butter,2025-03-29,16:47,Fitness Enthusiast,new,Store A,Credit Card
TXN_000346,CUST_0113,Eggs;Garden Tools Set;Flower Pots;Honey;Organic Coffee;Yogurt;Face Cream,2025-04-15,22:57,Home Cook,new,Online,Mobile Payment
TXN_000347,CUST_0198,Pasta;Organic Coffee;Butter;Olive Oil,2025-03-27,11:45,Book Lover,new,Store C,Mobile Payment
TXN_000348,CUST_0043,Wireless Charger;Samsung Watch;Gaming Mouse;RAM 16GB,2025-07-20,09:49,Tech Enthusiast,new,Store A,Credit Card
TXN_000349,CUST_0187,Champion Hoodie;Tommy Hilfiger Jacket;Uniqlo Sweater;Calvin Klein Underwear;Nike Air Max;Moisturizer;Vitamins;Nike Hoodie;Gap Jeans;Organic Coffee,2025-03-19,18:20,Fashion Conscious,regular,Store A,Cash
TXN_000350,CUST_0207,Resistance Bands,2025-06-19,19:48,Fashion Conscious,new,Store A,Credit Card
TXN_000351,CUST_0030,Power Bank;Microsoft Surface;RAM 16GB,2025-06-18,15:29,Tech Enthusiast,regular,Store A,Credit Card
TXN_000352,CUST_0079,Supplement Pills;Mountain Bike;Resistance Bands;Basketball;Surfboard,2025-07-19,15:31,Fitness Enthusiast,new,Store B,Debit Card
TXN_000353,CUST_0150,Levi's Jeans;Tommy Hilfiger Jacket;Nike Hoodie,2025-07-16,10:15,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000354,CUST_0023,Outdoor Furniture;Rice Cooker;Electric Kettle;Coffee Maker;Patio Umbrella;Milk,2025-05-04,14:30,Home Cook,regular,Store B,Debit Card
TXN_000355,CUST_0050,Orange Juice;Romance Novel,2025-06-08,17:48,Book Lover,new,Store A,Credit Card
TXN_000356,CUST_0243,Supplement Pills;Yoga Mat;Fitness Tracker;Vitamins;Backpack,2025-02-06,14:24,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000357,CUST_0033,Organic Coffee;Flower Pots;Orange Juice;Solar Lights;Nuts Mix;Dark Chocolate;Quinoa;Yogurt;Fruits;Electric Kettle,2025-02-23,15:07,Home Cook,vip,Store B,Cash
TXN_000358,CUST_0007,Gaming Mouse;Graphics Card RTX 4070,2025-04-22,11:16,General Shopper,regular,Store B,Credit Card
