transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000168,CUST_0068,Nike Socks,2025-02-06,17:56,Fashion Conscious,regular,Store B,Debit Card
TXN_000169,CUST_0042,Rice;Cheese;Instant Pot,2025-04-10,11:59,Home Cook,regular,Store A,Debit Card
TXN_000170,CUST_0080,MacBook Pro;Bluetooth Speaker;Samsung Watch;Gaming Mouse,2025-02-06,17:03,Tech Enthusiast,regular,Online,Debit Card
TXN_000171,CUST_0024,AirPods Pro;Dell XPS 13;Apple Watch;iPad Mini;Power Bank,2025-05-21,19:53,Tech Enthusiast,vip,Online,Credit Card
TXN_000172,CUST_0209,Orange Juice;Peanut Butter;Organic Coffee;Eggs;Fruits;Bread,2025-05-28,17:26,Home Cook,regular,Store B,Credit Card
TXN_000173,CUST_0225,Butter;Peanut Butter;Bread;Yogurt;Blender;Flower Pots;Protein Bars;Fruits;Food Processor;Dark Chocolate,2025-05-28,12:30,Home Cook,regular,Online,Cash
TXN_000174,CUST_0051,AirPods Pro;Gaming Mouse,2025-06-22,11:45,Tech Enthusiast,regular,Online,Mobile Payment
TXN_000175,CUST_0246,Patio Umbrella;Fruits;Microwave;Dark Chocolate;Outdoor Furniture;Quinoa;Orange Juice;Cheese,2025-06-13,19:48,Home Cook,new,Online,Mobile Payment
TXN_000176,CUST_0039,Tomato Sauce;1984;Dark Chocolate;History Book,2025-05-15,11:16,Book Lover,vip,Store B,Cash
TXN_000177,CUST_0076,Food Processor;Green Tea;Rice;Flower Pots;BBQ Grill;Blender;Outdoor Furniture,2025-07-20,15:42,Home Cook,vip,Store C,Credit Card
TXN_000178,CUST_0046,The Great Gatsby;Eggs,2025-07-18,12:47,Book Lover,vip,Online,Credit Card
TXN_000179,CUST_0001,Pride and Prejudice,2025-04-29,13:52,Book Lover,new,Online,Debit Card
TXN_000180,CUST_0123,"Bluetooth Speaker;4K Monitor;Webcam;Gaming Keyboard;PlayStation 5;USB-C Cable;Samsung Watch;Smart TV 55"";Samsung Galaxy S24",2025-05-11,16:06,Tech Enthusiast,new,Store C,Credit Card
TXN_000181,CUST_0071,Yogurt;Cereal,2025-04-30,15:43,Book Lover,regular,Store C,Mobile Payment
TXN_000182,CUST_0045,Gym Bag;Salmon,2025-01-25,20:17,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000183,CUST_0227,Plant Fertilizer;Vegetables;Chicken Breast;Stand Mixer;Instant Pot,2025-02-13,12:01,Home Cook,regular,Store C,Credit Card
TXN_000184,CUST_0206,Rice,2025-07-13,14:34,Home Cook,regular,Online,Mobile Payment
TXN_000185,CUST_0082,Yogurt,2025-06-18,19:19,Home Cook,regular,Store A,Debit Card
TXN_000186,CUST_0088,Vegetables;Butter;Bread;Fruits;Toaster;Nuts Mix;Microwave;Quinoa,2025-02-26,14:32,Home Cook,vip,Store A,Credit Card
TXN_000187,CUST_0118,Skincare Set;Sunscreen;Fishing Rod;Deodorant,2025-03-12,18:55,Fitness Enthusiast,vip,Store B,Debit Card
TXN_000188,CUST_0091,Bluetooth Speaker;Dell XPS 13;Nintendo Switch;Kindle;Samsung Galaxy S24;Conditioner,2025-06-20,08:08,Tech Enthusiast,vip,Store A,Debit Card
TXN_000189,CUST_0191,Tennis Balls;Sunscreen,2025-06-13,20:33,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000190,CUST_0148,Face Cream;Golf Balls,2025-04-11,19:56,Fitness Enthusiast,new,Store A,Debit Card
TXN_000191,CUST_0246,Lawn Mower;Microwave;Plant Fertilizer;Blender;Milk;Cheese,2025-02-20,20:34,Home Cook,new,Online,Credit Card
TXN_000192,CUST_0098,Face Cream;Gap Jeans;Adidas Ultraboost;Hair Dryer;Conditioner;Protein Powder,2025-05-19,21:36,Fashion Conscious,new,Store A,Debit Card
TXN_000193,CUST_0207,Twilight;Romance Novel,2025-05-29,19:55,Book Lover,regular,Store A,Debit Card
TXN_000194,CUST_0098,Skincare Set;Body Wash;Vans Old Skool;Nike Hoodie;Nike Air Max;Perfume,2025-04-07,13:36,Fashion Conscious,new,Store C,Debit Card
TXN_000195,CUST_0241,Nuts Mix;Biography,2025-03-10,16:48,Book Lover,regular,Store C,Cash
TXN_000196,CUST_0025,Body Wash;Supplement Pills;Water Bottle;Vitamins,2025-05-08,19:36,Fitness Enthusiast,vip,Store A,Credit Card
TXN_000197,CUST_0069,Kindle;Nintendo Switch;AirPods Pro;USB-C Cable;Honey,2025-04-01,12:36,Tech Enthusiast,regular,Store A,Credit Card
TXN_000198,CUST_0109,Cereal;Solar Lights;Nuts Mix;Garden Hose;Pasta;Vegetables,2025-04-20,21:57,Home Cook,regular,Store A,Credit Card
TXN_000199,CUST_0070,Resistance Bands;Face Cream;Hair Dryer;Running Shoes,2025-01-26,03:12,Fitness Enthusiast,vip,Store A,Cash
TXN_000200,CUST_0170,Vitamins;Conditioner;Shampoo;Toothpaste;Dumbbells;Nike Socks;Electric Toothbrush,2025-06-25,17:27,Fashion Conscious,regular,Store C,Debit Card
TXN_000201,CUST_0103,Backpack;Protein Powder,2025-03-31,15:08,Fitness Enthusiast,new,Store A,Credit Card
TXN_000202,CUST_0005,Makeup Kit;Champion Hoodie;Gap Jeans;Vitamins;Protein Powder;Perfume;Supplement Pills;H&M T-Shirt,2025-05-04,22:39,Fashion Conscious,regular,Store B,Debit Card
TXN_000203,CUST_0057,Nintendo Switch;Xbox Series X;AirPods Pro;Webcam;Samsung Galaxy S24,2025-03-03,13:37,Tech Enthusiast,vip,Online,Credit Card
TXN_000204,CUST_0066,Cereal;Rice;Food Processor;Air Fryer;Olive Oil;Patio Umbrella;Plant Fertilizer;Toaster;Stand Mixer;Solar Lights,2025-07-17,23:35,Home Cook,new,Store C,Debit Card
TXN_000205,CUST_0112,Deodorant,2025-03-27,07:07,Fashion Conscious,vip,Store A,Credit Card
TXN_000206,CUST_0113,Green Tea;Romance Novel;Biography;Honey;Protein Bars,2025-03-26,16:48,General Shopper,regular,Store B,Debit Card
TXN_000207,CUST_0211,Hair Dryer;Electric Toothbrush;Fitness Tracker;Deodorant;Zara Dress;Sunscreen,2025-04-12,10:05,Fashion Conscious,new,Store B,Credit Card
TXN_000208,CUST_0127,Champion Hoodie;Kindle;Yogurt;RAM 16GB,2025-06-09,10:55,General Shopper,vip,Store A,Mobile Payment
TXN_000209,CUST_0042,Milk;Cheese;Solar Lights;Outdoor Furniture;Nuts Mix;Toaster;Vacuum Cleaner;Green Tea,2025-03-05,14:09,Home Cook,regular,Store B,Credit Card
TXN_000210,CUST_0033,Olive Oil;Cheese;Pasta;Honey;Cookbook;Yogurt;Twilight,2025-03-12,16:33,Book Lover,regular,Store B,Mobile Payment
TXN_000211,CUST_0080,Xbox Series X;Power Bank;iPhone 15;iPad,2025-03-05,10:14,Tech Enthusiast,regular,Store B,Credit Card
TXN_000212,CUST_0227,Honey;Microwave;Quinoa;Chicken Breast;Cereal,2025-07-18,12:48,Home Cook,regular,Store C,Credit Card
TXN_000213,CUST_0156,Gaming Mouse;Samsung Watch;USB-C Cable;PlayStation 5,2025-05-23,11:02,Tech Enthusiast,regular,Store B,Credit Card
TXN_000214,CUST_0176,Skincare Set,2025-04-02,16:03,Fashion Conscious,vip,Online,Credit Card
TXN_000215,CUST_0082,Butter;Quinoa;Vegetables;Air Fryer;Milk;Microwave;Olive Oil,2025-05-14,15:47,Home Cook,regular,Store B,Cash
TXN_000216,CUST_0102,Eggs;Vacuum Cleaner;Garden Hose;Olive Oil;Tomato Sauce;Bread;Food Processor;Microwave;Electric Toothbrush,2025-03-27,17:45,Home Cook,new,Online,Credit Card
TXN_000217,CUST_0142,Electric Toothbrush,2025-06-11,11:33,Fitness Enthusiast,new,Store C,Credit Card
TXN_000218,CUST_0035,Instant Pot;Air Fryer;Cereal;Dark Chocolate;Stand Mixer;BBQ Grill;Garden Hose;Electric Kettle;Butter;Bread;Protein Bars;Rice Cooker;Tomato Sauce,2025-02-24,19:48,Home Cook,regular,Online,Credit Card
TXN_000219,CUST_0051,USB-C Cable;4K Monitor;MacBook Pro;Microsoft Surface;iPhone 15,2025-03-18,14:58,Tech Enthusiast,regular,Online,Credit Card
TXN_000220,CUST_0052,Supplement Pills;Tommy Hilfiger Jacket,2025-03-29,12:11,Fashion Conscious,new,Store C,Credit Card
TXN_000221,CUST_0081,"Samsung Galaxy S24;USB-C Cable;Apple Watch;iPhone 15;Smart TV 55"";External SSD",2025-02-26,00:29,Tech Enthusiast,vip,Online,Credit Card
TXN_000222,CUST_0185,Peanut Butter,2025-02-19,14:06,Book Lover,regular,Store A,Cash
TXN_000223,CUST_0175,BBQ Grill;Olive Oil;Electric Kettle;Salmon;Instant Pot,2025-06-11,01:46,Home Cook,vip,Store B,Credit Card
TXN_000224,CUST_0125,Face Cream;Levi's Jeans;Vitamins;Uniqlo Sweater;Protein Powder,2025-06-11,18:56,Fashion Conscious,new,Store B,Cash
TXN_000225,CUST_0226,Butter,2025-07-16,17:08,Book Lover,regular,Store C,Debit Card
TXN_000226,CUST_0015,Basketball;Gym Bag,2025-02-27,10:57,General Shopper,regular,Store B,Credit Card
TXN_000227,CUST_0063,Body Wash;Hair Dryer;Shampoo;Calvin Klein Underwear;Nike Hoodie,2025-03-06,20:43,Fashion Conscious,regular,Store C,Debit Card
TXN_000228,CUST_0082,Vacuum Cleaner;Milk;Toaster;Outdoor Furniture;Vegetables;Coffee Maker;Microwave;Garden Tools Set;Chicken Breast,2025-02-13,16:53,Home Cook,regular,Store B,Debit Card
TXN_000229,CUST_0103,Vitamins,2025-02-01,18:46,Fitness Enthusiast,new,Store C,Cash
TXN_000230,CUST_0223,Electric Kettle;Flower Pots;Food Processor;Orange Juice;Quinoa;Rice Cooker;Rice;Pasta;BBQ Grill;Butter,2025-03-09,19:05,Home Cook,new,Store B,Credit Card
TXN_000231,CUST_0064,Pasta;Honey;Salmon;Webcam,2025-03-24,15:46,General Shopper,vip,Store C,Mobile Payment
TXN_000232,CUST_0224,Air Fryer;Nuts Mix;Microwave;Protein Bars;Cereal;Toaster,2025-05-07,18:53,Home Cook,regular,Store B,Cash
TXN_000233,CUST_0111,Samsung Galaxy S24;Wireless Charger,2025-06-12,19:19,Tech Enthusiast,new,Store A,Debit Card
TXN_000234,CUST_0087,Toaster;BBQ Grill;Patio Umbrella,2025-06-27,14:20,General Shopper,regular,Online,Debit Card
TXN_000235,CUST_0103,Tennis Racket;Golf Clubs,2025-05-19,17:52,Fitness Enthusiast,new,Online,Mobile Payment
TXN_000236,CUST_0083,Patio Umbrella;Stand Mixer;Coffee Maker;BBQ Grill;Rice Cooker;Toaster,2025-06-15,16:35,Home Cook,regular,Store C,Credit Card
TXN_000237,CUST_0024,"Wireless Charger;Smart TV 55"";4K Monitor;AirPods Pro;Samsung Galaxy S24",2025-06-16,13:21,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000238,CUST_0218,Under Armour T-Shirt;Tommy Hilfiger Jacket;Perfume;Resistance Bands;Yoga Mat;Nike Hoodie;Gap Jeans;Toothpaste;Electric Toothbrush,2025-07-07,14:19,Fashion Conscious,new,Store B,Debit Card
TXN_000239,CUST_0028,Toothpaste;Hair Dryer;Fitness Tracker;Chicken Breast;Tomato Sauce;Body Wash,2025-02-27,10:40,General Shopper,regular,Store B,Mobile Payment
TXN_000240,CUST_0083,Food Processor;Chicken Breast;Orange Juice;Eggs;Nuts Mix,2025-02-13,09:42,Home Cook,regular,Online,Debit Card
TXN_000241,CUST_0222,"4K Monitor;MacBook Pro;Microsoft Surface;Gaming Keyboard;PlayStation 5;Samsung Galaxy S24;Smart TV 55"";Xbox Series X",2025-06-11,12:57,Tech Enthusiast,new,Online,Debit Card
TXN_000242,CUST_0157,Biography,2025-04-26,08:22,Book Lover,vip,Store A,Credit Card
TXN_000243,CUST_0094,Toothpaste,2025-03-17,11:56,Fitness Enthusiast,new,Store C,Mobile Payment
TXN_000244,CUST_0161,Peanut Butter;Air Fryer;Cereal;Microwave;Vegetables;Bread;Olive Oil;Green Tea,2025-05-07,09:59,Home Cook,regular,Store C,Debit Card
TXN_000245,CUST_0136,"Smart TV 55""",2025-05-29,14:56,Tech Enthusiast,new,Store B,Cash
TXN_000246,CUST_0153,Hair Dryer;Skincare Set;Toothpaste;Nike Hoodie,2025-06-05,15:36,Fashion Conscious,regular,Store B,Cash
TXN_000247,CUST_0095,Vitamins;Supplement Pills,2025-01-30,18:32,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000248,CUST_0191,Golf Clubs,2025-06-15,15:24,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000249,CUST_0092,Samsung Galaxy S24;External SSD;Microsoft Surface,2025-02-17,09:56,Tech Enthusiast,regular,Store C,Credit Card
TXN_000250,CUST_0109,Cereal;Fruits;Green Tea;Quinoa;Stand Mixer;Vegetables;Food Processor;Protein Bars;Vacuum Cleaner;Microwave;Peanut Butter;Rice;Hair Dryer,2025-04-14,16:29,Home Cook,regular,Store B,Credit Card
TXN_000251,CUST_0241,Art Book,2025-07-17,20:49,Book Lover,regular,Online,Credit Card
TXN_000252,CUST_0086,Vitamins;Body Wash,2025-02-12,19:42,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000253,CUST_0074,RAM 16GB;Apple Watch;iPhone 15;iPad Mini,2025-05-14,16:06,Tech Enthusiast,new,Online,Cash
TXN_000254,CUST_0042,Stand Mixer;Organic Coffee;Vegetables,2025-05-23,09:54,Home Cook,regular,Store B,Debit Card
TXN_000255,CUST_0186,Protein Bars;Garden Tools Set;Garden Hose;Fruits;Plant Fertilizer;Solar Lights;Electric Kettle;Nuts Mix;Pasta;Toothpaste,2025-03-26,23:03,Home Cook,vip,Store B,Cash
TXN_000256,CUST_0112,Electric Toothbrush;Shampoo;Body Wash,2025-03-14,18:20,Fashion Conscious,vip,Store C,Debit Card
TXN_000257,CUST_0245,Zara Dress,2025-03-02,16:34,Fashion Conscious,regular,Store C,Cash
TXN_000258,CUST_0216,Lawn Mower;Honey;Patio Umbrella;Yogurt;Toaster;Garden Tools Set;Eggs;Plant Fertilizer;Bread;Organic Coffee;Rice Cooker;Vacuum Cleaner;Vegetables,2025-05-25,17:44,Home Cook,vip,Store B,Mobile Payment
TXN_000259,CUST_0074,Nintendo Switch;MacBook Pro,2025-07-04,16:42,Tech Enthusiast,new,Store A,Debit Card
TXN_000260,CUST_0007,Basketball;Camping Tent;Water Bottle,2025-05-01,17:57,Fitness Enthusiast,regular,Online,Debit Card
TXN_000261,CUST_0201,Tennis Balls;Gap Jeans;Ski Equipment;Self-Help Book;Gym Bag;Tennis Racket;Sleeping Bag;Snowboard,2025-07-02,14:28,General Shopper,new,Store A,Cash
TXN_000262,CUST_0162,Backpack;Basketball;Resistance Bands;Yoga Mat;Conditioner;Dark Chocolate,2025-02-03,03:49,Fitness Enthusiast,new,Store A,Debit Card
TXN_000263,CUST_0034,Science Fiction Novel,2025-07-08,15:08,Book Lover,vip,Store B,Mobile Payment
TXN_000264,CUST_0018,Makeup Kit;Zara Dress;Hair Dryer,2025-02-17,14:17,Fashion Conscious,regular,Store B,Cash
TXN_000265,CUST_0035,Garden Tools Set;Chicken Breast;Cheese;Toaster;Cereal;Vegetables;Flower Pots;Organic Coffee;Food Processor,2025-06-15,13:00,Home Cook,regular,Store C,Credit Card
TXN_000266,CUST_0225,BBQ Grill;Tomato Sauce;Eggs;Yogurt;Dark Chocolate,2025-01-29,16:48,Home Cook,regular,Online,Credit Card
TXN_000267,CUST_0130,Tomato Sauce;Dark Chocolate;Nuts Mix;Eggs,2025-02-24,18:54,Book Lover,vip,Online,Debit Card
TXN_000268,CUST_0022,Perfume;Moisturizer,2025-05-15,10:21,Fitness Enthusiast,new,Store B,Credit Card
TXN_000269,CUST_0001,Green Tea;Pride and Prejudice,2025-05-30,09:36,Book Lover,new,Store B,Mobile Payment
TXN_000270,CUST_0014,Toaster;Coffee Maker;Flower Pots;Peanut Butter;Bread;Lawn Mower,2025-04-01,12:59,Home Cook,regular,Store B,Debit Card
TXN_000271,CUST_0031,"Kindle;AirPods Pro;Samsung Galaxy S24;Smart TV 55"";Gaming Keyboard;Conditioner",2025-02-27,17:28,Tech Enthusiast,regular,Store B,Debit Card
TXN_000272,CUST_0197,PlayStation 5;Apple Watch,2025-02-05,15:36,Tech Enthusiast,vip,Store A,Debit Card
TXN_000273,CUST_0038,Gap Jeans;H&M T-Shirt;Under Armour T-Shirt;Polo Ralph Lauren Shirt;Dumbbells;Adidas Ultraboost,2025-05-20,07:27,Fashion Conscious,regular,Store A,Debit Card
TXN_000274,CUST_0127,Coffee Maker;Food Processor,2025-04-03,12:04,General Shopper,vip,Store A,Credit Card
TXN_000275,CUST_0219,Wireless Charger;iPhone 15;AirPods Pro,2025-04-24,14:50,Tech Enthusiast,regular,Store A,Debit Card
TXN_000276,CUST_0191,Gym Bag,2025-02-06,10:15,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000277,CUST_0029,Gaming Mouse;PlayStation 5;Power Bank;USB-C Cable;iPhone 15,2025-02-06,05:05,Tech Enthusiast,new,Store B,Mobile Payment
TXN_000278,CUST_0074,Gaming Mouse,2025-04-10,14:36,Tech Enthusiast,new,Online,Mobile Payment
TXN_000279,CUST_0034,Salmon;Peanut Butter;Bread;Dark Chocolate,2025-07-14,15:44,Book Lover,vip,Store B,Mobile Payment
TXN_000280,CUST_0066,BBQ Grill;Milk;Toaster;Quinoa;Microwave,2025-04-22,17:33,Home Cook,new,Store C,Debit Card
TXN_000281,CUST_0045,Deodorant;Swimming Goggles;Fitness Tracker;Yoga Mat;Soccer Ball,2025-04-07,19:05,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000282,CUST_0195,Fruits,2025-03-25,17:05,Book Lover,vip,Online,Credit Card
TXN_000283,CUST_0036,Vitamins,2025-06-26,15:22,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000284,CUST_0032,Graphics Card RTX 4070;Apple Watch;USB-C Cable;AirPods Pro;Nintendo Switch,2025-04-17,13:33,Tech Enthusiast,new,Store B,Debit Card
TXN_000285,CUST_0047,Adidas Ultraboost;Zara Dress;Calvin Klein Underwear,2025-06-02,16:10,Fashion Conscious,vip,Store C,Debit Card
TXN_000286,CUST_0248,Nike Hoodie;Polo Ralph Lauren Shirt;Conditioner;Face Cream;Shampoo;Uniqlo Sweater,2025-04-30,18:26,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000287,CUST_0075,Resistance Bands,2025-07-09,09:58,Fitness Enthusiast,new,Store B,Debit Card
TXN_000288,CUST_0083,BBQ Grill;Toaster;Solar Lights;Rice Cooker;Outdoor Furniture;Stand Mixer;Garden Hose;Cheese;Pasta;Rice;Lawn Mower,2025-02-07,17:37,Home Cook,regular,Store A,Credit Card
TXN_000289,CUST_0094,Sleeping Bag,2025-06-26,19:30,Fitness Enthusiast,new,Store B,Mobile Payment
TXN_000290,CUST_0074,AirPods Pro;Gaming Keyboard;Apple Watch;Sony WH-1000XM5;Webcam,2025-03-23,17:41,Tech Enthusiast,new,Store C,Mobile Payment
TXN_000291,CUST_0144,Hair Dryer;Fitness Tracker;Ray-Ban Sunglasses,2025-06-04,19:28,Fashion Conscious,new,Store B,Cash
TXN_000292,CUST_0102,Salmon;Garden Hose;Blender;BBQ Grill;Electric Kettle;Milk;Organic Coffee;Garden Tools Set;Yogurt;Vegetables;Orange Juice;Fruits,2025-03-18,17:09,Home Cook,new,Store B,Credit Card
TXN_000293,CUST_0133,Honey;Quinoa;Orange Juice;Stand Mixer;Salmon;Plant Fertilizer;Peanut Butter;Protein Bars,2025-05-24,18:48,Home Cook,vip,Store B,Credit Card
TXN_000294,CUST_0106,Conditioner;Skincare Set,2025-04-06,06:51,Fashion Conscious,new,Online,Debit Card
TXN_000295,CUST_0053,Champion Hoodie;Resistance Bands;Shampoo;Electric Toothbrush;Nike Hoodie;Levi's Jeans;Fitness Tracker,2025-02-28,08:43,Fashion Conscious,vip,Store A,Cash
TXN_000296,CUST_0021,Harry Potter Series;Peanut Butter;Nuts Mix,2025-03-21,13:29,Book Lover,regular,Online,Credit Card
TXN_000297,CUST_0016,"Microsoft Surface;Smart TV 55"";Samsung Watch;Dark Chocolate",2025-06-05,21:16,General Shopper,new,Store A,Credit Card
TXN_000298,CUST_0119,Olive Oil;Pasta;Milk;Quinoa;Fruits;Peanut Butter,2025-03-25,15:04,General Shopper,new,Store A,Mobile Payment
TXN_000299,CUST_0048,Tomato Sauce;Olive Oil;Pasta;Honey;Green Tea;Nuts Mix;Solar Lights;Cheese;Stand Mixer;Milk;Electric Kettle,2025-01-29,17:07,Home Cook,new,Online,Debit Card
TXN_000300,CUST_0088,BBQ Grill;Cereal;Microwave;Chicken Breast;Orange Juice;Garden Tools Set;Plant Fertilizer;Flower Pots,2025-05-08,07:39,Home Cook,vip,Online,Cash
TXN_000301,CUST_0188,Soccer Ball;Body Wash;Ski Equipment,2025-06-25,20:01,Fitness Enthusiast,vip,Store A,Credit Card
TXN_000302,CUST_0233,Deodorant;Skincare Set,2025-06-05,13:45,Fashion Conscious,regular,Store A,Debit Card
TXN_000303,CUST_0183,Tomato Sauce;Food Processor;Vegetables;Solar Lights;Instant Pot;Chicken Breast;Plant Fertilizer;Lawn Mower;Orange Juice,2025-04-09,17:14,Home Cook,vip,Store C,Credit Card
TXN_000304,CUST_0238,Peanut Butter,2025-04-11,14:30,Home Cook,new,Online,Debit Card
TXN_000305,CUST_0021,Romance Novel;Nuts Mix,2025-03-06,14:22,Book Lover,regular,Store A,Credit Card
TXN_000306,CUST_0085,Body Wash;Fitness Tracker;Yoga Mat;Cheese,2025-02-14,07:12,Fashion Conscious,new,Store B,Cash
TXN_000307,CUST_0171,Vans Old Skool;Fitness Tracker;Hair Dryer;Champion Hoodie;Nike Air Max;Adidas Ultraboost,2025-06-07,09:28,Fashion Conscious,new,Store C,Credit Card
TXN_000308,CUST_0106,Vans Old Skool,2025-06-22,18:43,Fashion Conscious,new,Online,Debit Card
TXN_000309,CUST_0124,Quinoa,2025-02-02,09:44,Home Cook,new,Store C,Mobile Payment
TXN_000310,CUST_0098,Shampoo;Deodorant;Uniqlo Sweater;Gap Jeans;Fitness Tracker;Makeup Kit;Ray-Ban Sunglasses,2025-02-19,11:05,Fashion Conscious,new,Store C,Cash
TXN_000311,CUST_0066,Garden Tools Set;Instant Pot,2025-06-11,16:38,Home Cook,new,Store B,Cash
TXN_000312,CUST_0146,Hair Dryer,2025-05-23,12:04,General Shopper,regular,Store B,Credit Card
TXN_000313,CUST_0070,Surfboard;Vitamins;Skincare Set;Sleeping Bag,2025-06-20,16:17,Fitness Enthusiast,vip,Online,Cash
TXN_000314,CUST_0166,Flower Pots;Eggs;Food Processor,2025-05-15,21:33,Home Cook,new,Store A,Debit Card
TXN_000315,CUST_0032,Microsoft Surface;Bluetooth Speaker,2025-07-21,22:17,Tech Enthusiast,new,Store C,Mobile Payment
TXN_000316,CUST_0157,1984;Orange Juice;To Kill a Mockingbird;Eggs;Organic Coffee;The Great Gatsby,2025-03-22,16:23,Book Lover,vip,Store A,Credit Card
TXN_000317,CUST_0113,Tennis Balls;Water Bottle;Bike Helmet;Mountain Bike;Yogurt;Rice,2025-04-23,12:41,General Shopper,regular,Store C,Credit Card
TXN_000318,CUST_0119,Resistance Bands,2025-06-26,11:51,General Shopper,new,Store C,Debit Card
TXN_000319,CUST_0212,Game of Thrones;Romance Novel;Dark Chocolate,2025-06-12,09:59,Book Lover,new,Online,Mobile Payment
TXN_000320,CUST_0008,1984;Sleeping Bag;Magazine;Camping Tent,2025-05-28,17:30,General Shopper,new,Store B,Debit Card
TXN_000321,CUST_0015,Blender;Snowboard;BBQ Grill;Converse All Stars,2025-06-05,08:18,General Shopper,regular,Store B,Cash
TXN_000322,CUST_0064,Game of Thrones;Mystery Novel;Tennis Balls;Dell XPS 13;Gym Bag;Samsung Galaxy S24,2025-07-20,18:32,General Shopper,vip,Store C,Credit Card
TXN_000323,CUST_0035,Bread;Patio Umbrella,2025-07-16,19:34,Home Cook,regular,Online,Cash
TXN_000324,CUST_0153,Face Cream;Dumbbells;Vitamins;Hair Dryer;Tommy Hilfiger Jacket;Calvin Klein Underwear;Sunscreen;Levi's Jeans,2025-02-26,04:33,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000325,CUST_0190,Organic Coffee;Magazine;Butter,2025-02-01,09:47,Book Lover,new,Online,Mobile Payment
TXN_000326,CUST_0214,Yoga Mat;1984;Art Book;Vegetables,2025-07-05,21:31,Book Lover,vip,Store B,Debit Card
TXN_000327,CUST_0051,"Smart TV 55"";PlayStation 5;Webcam;Power Bank;Graphics Card RTX 4070;USB-C Cable;MacBook Pro;Samsung Watch",2025-07-14,15:32,Tech Enthusiast,regular,Store A,Mobile Payment
TXN_000328,CUST_0021,Olive Oil;Fruits,2025-01-28,08:30,Book Lover,regular,Store C,Debit Card
TXN_000329,CUST_0048,Vegetables;Cereal;Rice Cooker;Milk,2025-07-04,16:19,Home Cook,new,Store A,Mobile Payment
TXN_000330,CUST_0136,4K Monitor;Dell XPS 13,2025-03-23,09:24,Tech Enthusiast,new,Store A,Credit Card
TXN_000331,CUST_0124,Blender;Flower Pots;Eggs;Garden Tools Set;Instant Pot;Microwave;Cheese;Stand Mixer;Air Fryer;Patio Umbrella;Toaster,2025-04-09,07:08,Home Cook,new,Store B,Debit Card
TXN_000332,CUST_0049,Honey;Fruits;Milk;Dark Chocolate;Biography;Twilight,2025-05-08,18:35,Book Lover,vip,Store C,Credit Card
TXN_000333,CUST_0113,Levi's Jeans;Toaster;Flower Pots;Adidas Ultraboost;Converse All Stars;H&M T-Shirt;Nike Air Max,2025-01-29,14:07,General Shopper,regular,Store C,Cash
TXN_000334,CUST_0124,Butter;Orange Juice;Garden Hose;Chicken Breast;Lawn Mower;Tomato Sauce;Pasta;Milk;Dark Chocolate;Solar Lights,2025-05-08,15:02,Home Cook,new,Store B,Credit Card
TXN_000335,CUST_0003,Tennis Racket;Shampoo;Ski Equipment;Conditioner,2025-06-30,20:26,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000336,CUST_0113,Lawn Mower,2025-05-06,18:07,General Shopper,regular,Store B,Credit Card
TXN_000337,CUST_0197,4K Monitor;USB-C Cable;RAM 16GB;Gaming Mouse,2025-04-01,12:27,Tech Enthusiast,vip,Store B,Debit Card
TXN_000338,CUST_0049,History Book,2025-05-29,13:11,Book Lover,vip,Online,Debit Card
TXN_000339,CUST_0024,"Webcam;Gaming Keyboard;AirPods Pro;Graphics Card RTX 4070;Dell XPS 13;Smart TV 55""",2025-01-24,05:43,Tech Enthusiast,vip,Online,Mobile Payment
TXN_000340,CUST_0079,Cereal;Organic Coffee;Dell XPS 13;External SSD,2025-05-23,13:09,General Shopper,new,Store C,Credit Card
TXN_000341,CUST_0040,Sunscreen;Vitamins,2025-02-25,17:33,Fitness Enthusiast,regular,Online,Cash
TXN_000342,CUST_0043,Garden Hose;Lawn Mower;Fruits;Cheese;Nuts Mix,2025-01-30,11:33,Home Cook,regular,Store A,Debit Card
TXN_000343,CUST_0052,Hair Dryer;Calvin Klein Underwear;Conditioner,2025-05-16,16:10,Fashion Conscious,new,Store C,Credit Card
TXN_000344,CUST_0047,Sunscreen;Levi's Jeans;Electric Toothbrush;Adidas Ultraboost;Protein Powder;Hair Dryer,2025-02-26,18:24,Fashion Conscious,vip,Store A,Cash
TXN_000345,CUST_0055,Sony WH-1000XM5;External SSD;Graphics Card RTX 4070;RAM 16GB;iPhone 15,2025-04-16,07:40,Tech Enthusiast,regular,Online,Debit Card
TXN_000346,CUST_0096,Quinoa,2025-05-08,15:00,Book Lover,new,Store C,Credit Card
